customer_id,age,gender,location,income_level,signup_date,n_transactions,total_spend,avg_basket_value,max_spend,min_spend,interactions_count,Comment,Like,Share,Negative,Neutral,Positive,Very Negative,Very Positive
31a64c59-e32d-4d9c-ba9c-f308acd78daf,34.0,Female,East Michaelfurt,High,2021-06-19 00:00:00,,,,,,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
6712eba4-a966-46a5-8f52-26f53054787d,57.0,Female,Ashleymouth,Medium,2021-11-15 00:00:00,1.0,12.67,12.67,12.67,12.67,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
e3016d49-db0c-44dd-badd-c168264c8cc1,52.0,Female,Livingstonport,Low,2020-01-09 00:00:00,,,,,,,,,,,,,,
137362fe-5ca3-4d01-806d-8c4d1f7b29aa,45.0,Male,Nicolebury,High,2024-04-23 00:00:00,2.0,1095.56,547.78,585.59,509.97,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
a19f06e3-a107-4580-b351-30b8533aab4b,42.0,Male,North Denisemouth,High,2021-05-04 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9c52add6-d6da-42b9-be78-9a5d2d771aec,56.0,Female,North Jessica,Medium,2019-11-09 00:00:00,1.0,776.57,776.57,776.57,776.57,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
b791d365-bf14-43ae-9939-aabd2c982866,22.0,Female,Erikville,Low,2019-08-04 00:00:00,1.0,516.41,516.41,516.41,516.41,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
a8f090f4-9647-49e5-9bc0-06203eaa301f,37.0,Male,Samuelland,High,2022-06-06 00:00:00,1.0,974.79,974.79,974.79,974.79,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4e5e8598-a3bb-4580-8c9f-a2ec0d98afc4,53.0,Female,Lake Spencerborough,Low,2023-12-01 00:00:00,2.0,1043.98,521.99,803.36,240.62,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
509c0596-50f8-4e68-8204-ddf396e67862,55.0,Female,Carterchester,Medium,2020-06-10 00:00:00,1.0,167.3,167.3,167.3,167.3,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
b7aa5481-366a-456d-b996-1f8146f93d9b,55.0,Female,Campbellside,Medium,2022-09-19 00:00:00,,,,,,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
fca77c16-5fd3-495f-bb00-a5c961504e5a,70.0,Male,New Jenniferview,High,2023-02-27 00:00:00,1.0,429.2,429.2,429.2,429.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
a7ab4450-714d-49df-932f-0fc904c35491,30.0,Female,Savagefort,Medium,2023-03-12 00:00:00,2.0,1518.8600000000001,759.4300000000001,925.72,593.14,,,,,,,,,
652ab947-ceaa-421b-a529-3f61a886f179,50.0,Female,Westville,Low,2022-04-23 00:00:00,1.0,838.92,838.92,838.92,838.92,,,,,,,,,
0b4b34dc-3ae8-4943-9f47-f27482de26a9,58.0,Male,Maryborough,Low,2019-10-15 00:00:00,1.0,275.27,275.27,275.27,275.27,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
830f5a03-8848-40d6-90a0-d0ce0fa12d33,66.0,Male,Candiceview,Low,2020-05-23 00:00:00,,,,,,,,,,,,,,
8aa05520-345c-40ce-bb9c-53ad694b706f,23.0,Female,South Glennchester,Low,2024-06-03 00:00:00,,,,,,,,,,,,,,
61adc65c-ddcd-43fc-85c4-9e8d60daeae3,57.0,Female,West Rebecca,High,2020-01-09 00:00:00,1.0,94.09,94.09,94.09,94.09,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
8375d38f-88e2-4c33-9647-f8b8b55b1426,68.0,Male,Josephport,Low,2023-09-09 00:00:00,,,,,,,,,,,,,,
466f4862-7f5e-4cee-b8dd-f6f3d430288c,23.0,Male,Hesterberg,Low,2023-01-05 00:00:00,,,,,,,,,,,,,,
e4bc0ebb-8f41-4000-abbe-1df5009779a4,31.0,Female,West Meredithborough,Low,2021-10-10 00:00:00,,,,,,,,,,,,,,
c93dd8b7-89fa-4ebe-85a1-670912cf0668,39.0,Female,Christineside,Medium,2021-09-08 00:00:00,,,,,,,,,,,,,,
72aec0bd-fd32-472c-9b49-055bb88e33c6,47.0,Male,South Lindachester,Low,2020-02-26 00:00:00,2.0,1273.57,636.785,754.17,519.4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
172a04cf-2db8-4c96-9c93-ea123cb44279,65.0,Male,Burkebury,High,2024-05-24 00:00:00,3.0,2286.9,762.3000000000001,946.3,450.16,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
e3589ba8-b8bb-419d-91b1-2f1196118c68,28.0,Female,Jonesshire,Medium,2020-06-14 00:00:00,2.0,662.0699999999999,331.03499999999997,611.9,50.17,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174eceb1-d609-4140-8d19-e6d29fc4494b,52.0,Male,East Jamie,Medium,2023-07-20 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7f06d32a-671e-4125-95cd-ce560c2e630a,34.0,Male,Mooreshire,Low,2022-07-24 00:00:00,1.0,105.91,105.91,105.91,105.91,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35e934cf-39b9-4b4d-9b2d-c9a4c40b3c88,63.0,Male,Burkeshire,High,2021-07-20 00:00:00,3.0,838.21,279.40333333333336,312.57,239.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
623af74f-cf96-4c78-96d0-208701da7f76,58.0,Female,Lake Jonathan,Low,2023-01-19 00:00:00,,,,,,,,,,,,,,
e0e1f834-2d6a-4c2f-b150-377f0644f027,34.0,Female,Lucasville,Low,2020-12-08 00:00:00,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1b96d945-e9cd-4faf-b374-8aa53b23bc00,42.0,Female,Port Shawn,High,2023-12-30 00:00:00,,,,,,,,,,,,,,
0d27aeb2-f8d0-4221-a74f-17f02a290943,22.0,Male,Gibbsmouth,High,2021-12-31 00:00:00,3.0,1148.96,382.9866666666667,718.11,37.46,,,,,,,,,
f5a7de71-64fe-4a1c-8d0e-c75bada69e54,47.0,Female,Moraleschester,High,2024-03-21 00:00:00,1.0,465.0,465.0,465.0,465.0,,,,,,,,,
56d1b0da-e7c4-464d-85a6-a2947fe9fd07,58.0,Male,Wrightshire,High,2021-02-27 00:00:00,,,,,,,,,,,,,,
c632c148-56e9-43bb-9f19-c28e8536a1e2,60.0,Female,Riverashire,Low,2022-01-30 00:00:00,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0a743a76-cb05-47e2-b0db-3f8fbbfa497b,56.0,Female,Danielport,Medium,2023-10-29 00:00:00,,,,,,,,,,,,,,
8baf40b4-2477-4993-8371-0f4d5f29d42d,55.0,Male,Franklinmouth,High,2021-11-03 00:00:00,3.0,1075.87,358.6233333333333,669.59,47.08,,,,,,,,,
31739d22-cd42-423b-9fbd-5f310d773dce,65.0,Male,Perryburgh,Low,2022-07-16 00:00:00,2.0,1226.9,613.45,664.25,562.65,,,,,,,,,
3609a9ad-d526-44a5-96ec-7ba7accfd866,26.0,Female,East Jerryland,High,2020-11-23 00:00:00,1.0,252.38,252.38,252.38,252.38,,,,,,,,,
7e7d6c28-572b-48ff-b443-05ff9709d2d1,22.0,Male,South Cindy,Medium,2024-06-30 00:00:00,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
cf39f691-06b8-4e9b-93d7-cb9aff0966b4,38.0,Male,North Bryanland,Medium,2022-07-13 00:00:00,3.0,950.2,316.73333333333335,572.32,157.93,,,,,,,,,
f448d1e6-f3d8-40e6-b679-3f5570ba4061,22.0,Male,Cooperport,Low,2020-09-21 00:00:00,,,,,,,,,,,,,,
6e0b43fc-e01d-46b6-8a25-d21fff7ccbe1,52.0,Female,Wheelerburgh,High,2021-06-03 00:00:00,1.0,578.86,578.86,578.86,578.86,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
a26416d5-adad-4ab2-881e-2b79b39896b2,41.0,Female,Andersenberg,Low,2022-01-07 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
e27d60e6-24bb-4eb6-8745-15ff2b7c4484,62.0,Female,Garciaport,Low,2022-01-04 00:00:00,,,,,,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
80ccc424-80cb-43f9-8063-a09c96c53da0,53.0,Male,South Danielborough,Medium,2022-03-06 00:00:00,1.0,271.98,271.98,271.98,271.98,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7eb08fe9-f6c4-424e-8a33-7e428ea9df67,57.0,Female,East Sherrimouth,Medium,2021-05-23 00:00:00,,,,,,,,,,,,,,
e93f71d9-e511-45a4-8640-9ece88920b77,70.0,Female,Stevenstad,Low,2020-03-12 00:00:00,,,,,,,,,,,,,,
b0e547f6-b969-4908-b977-c64793686f9e,59.0,Male,West Donaldmouth,Low,2020-04-16 00:00:00,2.0,1724.72,862.36,926.02,798.7,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1ff38fb0-37da-4b96-a087-ac062fa27414,44.0,Male,Lawsonberg,Low,2020-12-13 00:00:00,1.0,552.66,552.66,552.66,552.66,,,,,,,,,
bd8ab2a4-b629-48e1-be7c-79608d4cce8b,41.0,Female,Anthonyhaven,High,2023-02-10 00:00:00,1.0,447.56,447.56,447.56,447.56,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6a84f1a7-f636-4300-bd8d-c7f888460829,21.0,Female,East Marcushaven,Medium,2023-06-19 00:00:00,1.0,953.86,953.86,953.86,953.86,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
f6cab49a-a8b5-42a8-92be-42e200212268,28.0,Female,New Stanley,High,2024-02-12 00:00:00,3.0,671.33,223.77666666666667,299.8,140.11,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61241d0d-b46b-4521-ac03-df44f73a7497,48.0,Female,Lake Lindsay,Low,2024-05-01 00:00:00,1.0,495.95,495.95,495.95,495.95,,,,,,,,,
7c7df909-aa25-48c7-af9d-6ebe714b28b6,23.0,Female,South Anthonystad,Low,2020-06-23 00:00:00,1.0,50.07,50.07,50.07,50.07,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60557dfa-e271-429b-91cc-a0e4ef41b0c2,20.0,Female,Howellbury,Medium,2020-05-17 00:00:00,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2347d612-4047-46cc-b69d-8516adf83092,61.0,Male,West Kim,Medium,2024-03-19 00:00:00,1.0,392.49,392.49,392.49,392.49,,,,,,,,,
db971ba4-4210-4e36-a8c1-c79f0305e181,45.0,Male,South Brianbury,High,2023-10-04 00:00:00,,,,,,,,,,,,,,
d8cb6f8b-4e79-4640-b542-2746b8718e7d,41.0,Female,Michaelton,Low,2022-10-03 00:00:00,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
17bf453d-4dd4-4055-b398-940a4b52edfa,42.0,Female,Garciaberg,Low,2021-06-16 00:00:00,2.0,1575.2,787.6,828.48,746.72,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
d160e8f2-113e-4e69-928c-b6303f391203,55.0,Male,New Tammymouth,Low,2023-06-14 00:00:00,1.0,574.55,574.55,574.55,574.55,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dc3a98fe-8796-4f9c-8b13-e05f91de4831,18.0,Male,Alyssabury,Low,2022-12-18 00:00:00,1.0,718.17,718.17,718.17,718.17,,,,,,,,,
d83178cf-653d-435c-a7e8-880361dec6e7,47.0,Male,Brittneyville,Low,2020-01-25 00:00:00,2.0,1158.08,579.04,814.62,343.46,,,,,,,,,
c2cd346d-faf1-45eb-a8d4-bf9db1d19c9d,41.0,Female,North Kaylee,Low,2023-09-22 00:00:00,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
f67a2130-08ae-4153-85f4-b634a8119831,38.0,Female,West Juan,High,2021-05-09 00:00:00,1.0,735.7,735.7,735.7,735.7,,,,,,,,,
0a8833e5-9e7f-4a7b-94a8-216a46821d46,62.0,Female,Cookberg,High,2022-01-27 00:00:00,1.0,64.28,64.28,64.28,64.28,,,,,,,,,
0156ef90-c829-4e9e-8fec-8634e8ff3c54,60.0,Female,Port Adam,High,2019-12-28 00:00:00,,,,,,,,,,,,,,
6a1b4a6b-aa7e-401f-95c9-70700d2ccffc,49.0,Male,Martinchester,Medium,2022-01-06 00:00:00,,,,,,,,,,,,,,
f5335ef1-fde6-4647-b1d6-e02a8b8165c2,30.0,Male,South Benjamin,Medium,2020-06-16 00:00:00,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
b56473e0-5c57-4325-94f2-6414db34f557,70.0,Female,New Douglasville,Low,2020-04-21 00:00:00,2.0,1076.6200000000001,538.3100000000001,677.94,398.68,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
ecb192f4-a8ed-422c-9f08-712dd8523245,60.0,Male,New Xavierport,Low,2022-02-26 00:00:00,,,,,,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
a0db86bf-0c2d-4c9e-8d3b-f5b33ac37cee,50.0,Male,South Jose,Low,2023-10-30 00:00:00,2.0,1395.31,697.655,798.58,596.73,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
232cc4ee-0884-4025-9c28-8ddebfd296b4,39.0,Male,East Jacqueline,Medium,2021-01-26 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5b6756fb-cfe5-4741-83ea-51822f7ba8ff,44.0,Female,Stevensview,Medium,2020-08-14 00:00:00,,,,,,,,,,,,,,
74653505-85eb-4155-a90b-abe2b30179db,31.0,Female,East Williamfurt,Low,2024-03-28 00:00:00,1.0,27.6,27.6,27.6,27.6,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
8f7bb5b7-9ce1-469f-8d69-2c8f184e097a,68.0,Female,Victorside,High,2022-06-13 00:00:00,,,,,,,,,,,,,,
93e30b51-c0cc-40b1-82cf-7478d75cac87,31.0,Male,Youngfurt,Low,2021-07-17 00:00:00,,,,,,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8593f47f-2dce-4527-bb20-b98f8ea998b9,67.0,Female,Michaelton,Low,2022-04-04 00:00:00,1.0,264.81,264.81,264.81,264.81,,,,,,,,,
a18b589d-c51a-490c-8c54-7ad20edd44f1,41.0,Male,South Taylor,High,2021-09-08 00:00:00,1.0,882.18,882.18,882.18,882.18,,,,,,,,,
0c4b59d3-f907-4240-8849-6d592af9f7f6,62.0,Male,Michaeltown,High,2020-12-05 00:00:00,2.0,1603.29,801.645,876.04,727.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ea5e65bb-7121-49f2-9e4f-10fdb430c4c4,68.0,Female,East Kristin,Low,2021-02-16 00:00:00,,,,,,,,,,,,,,
060cfd42-8d99-4264-aa27-e8d0b537e207,70.0,Female,South Alexandertown,High,2022-07-11 00:00:00,1.0,983.79,983.79,983.79,983.79,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
efa3d3db-a2b1-4a72-8358-af8d19a2995a,20.0,Female,South Valerie,High,2020-01-24 00:00:00,2.0,1506.4299999999998,753.2149999999999,977.67,528.76,,,,,,,,,
1ccb71e6-8f53-423f-808d-a2023aa0c5a8,53.0,Male,West Elizabeth,Medium,2021-11-21 00:00:00,1.0,377.09,377.09,377.09,377.09,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
a4670f60-23c5-4c76-b67c-4d957910aa8a,43.0,Male,Hollyton,High,2019-10-12 00:00:00,2.0,616.95,308.475,370.87,246.08,,,,,,,,,
f01b204b-74d4-4c28-8f90-450dcd6b26da,46.0,Male,South Kelly,High,2022-04-12 00:00:00,1.0,808.47,808.47,808.47,808.47,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
e2cbdbed-02ab-4081-822a-e970794e5aa0,47.0,Male,Glovershire,Low,2023-10-10 00:00:00,1.0,121.02,121.02,121.02,121.02,,,,,,,,,
0831f0ad-bf6b-4023-b1bf-acea2388fcf3,53.0,Male,Julieland,Low,2023-06-12 00:00:00,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9ac29675-b4fc-43ce-b656-c649628fd1cd,48.0,Male,Judyfort,Low,2022-05-28 00:00:00,,,,,,,,,,,,,,
39974820-20fa-436e-a5c3-581d43b00d63,39.0,Male,East Geraldview,Low,2024-03-29 00:00:00,1.0,189.04,189.04,189.04,189.04,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5fef9a6d-e035-4d76-88d5-ff8b8d1028bc,48.0,Female,Coxbury,Medium,2023-03-24 00:00:00,,,,,,,,,,,,,,
c86baa86-ab7c-4ff6-ab1f-f77e043a69b0,69.0,Male,Port Jennifer,High,2021-01-21 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7e633526-86ba-4795-8d80-a79b26014c0d,68.0,Male,West Robert,Medium,2022-12-05 00:00:00,1.0,671.52,671.52,671.52,671.52,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12e1aa2d-57e7-44de-af86-e71a42574c51,39.0,Male,Mirandamouth,High,2021-06-22 00:00:00,1.0,847.21,847.21,847.21,847.21,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2dd596db-f44d-46ae-a582-a42a658d7d62,39.0,Male,Port Edward,Low,2021-01-27 00:00:00,1.0,516.26,516.26,516.26,516.26,,,,,,,,,
78a2be5d-a30f-47c6-8265-329d66e65315,46.0,Male,Christinafort,Medium,2020-03-04 00:00:00,,,,,,,,,,,,,,
41beb5db-882d-43f3-a53d-a08b826a924f,26.0,Female,Levineview,Low,2019-11-12 00:00:00,1.0,688.17,688.17,688.17,688.17,,,,,,,,,
9fbb7d85-1721-44b2-8d9f-81917acc03c2,70.0,Female,South Theresafort,Low,2022-04-15 00:00:00,,,,,,,,,,,,,,
4b7db93d-9015-4287-b4a2-72e6306d5429,21.0,Male,North Leslie,Low,2020-10-31 00:00:00,,,,,,,,,,,,,,
6007e8e7-4c8a-4df0-b03a-e7afdb6684e2,58.0,Male,New Joshua,Medium,2020-07-21 00:00:00,1.0,486.67,486.67,486.67,486.67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
280a26de-f65d-4d7e-9721-7652fa3a8b0c,62.0,Female,Jamesfort,Low,2023-02-15 00:00:00,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
651a6712-d1db-4d03-9bd0-36d9c17e1b86,60.0,Male,Pamelahaven,Medium,2023-03-04 00:00:00,2.0,497.08,248.54,497.08,0.0,,,,,,,,,
7fba19c8-8be4-4074-9d88-ce84dc6bdd38,69.0,Male,Martinezfort,High,2024-05-31 00:00:00,,,,,,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3bb37bcf-9f9a-4d1e-8f7c-f948aaa592c3,27.0,Male,Vickiside,Low,2020-07-18 00:00:00,,,,,,,,,,,,,,
38e8d156-9520-471c-b9e3-8edbb3cd2b65,39.0,Male,West Davidhaven,High,2019-08-23 00:00:00,,,,,,,,,,,,,,
8ddf315b-2c2b-4768-a1b8-2836d9f9546b,40.0,Female,Kaylahaven,High,2020-03-16 00:00:00,2.0,1600.9099999999999,800.4549999999999,900.5,700.41,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
6d4be0cc-2b07-45f0-9111-bdb6a79f1656,19.0,Male,Donovanfort,Low,2020-10-19 00:00:00,2.0,1013.81,506.905,553.8,460.01,,,,,,,,,
160f25a7-ed0b-4471-a260-1f0fcade1217,37.0,Female,Gardnershire,High,2019-11-17 00:00:00,1.0,249.78,249.78,249.78,249.78,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32ac26c6-b07d-4ac9-b659-f36459af6337,54.0,Female,Michaelborough,Low,2023-10-05 00:00:00,1.0,112.84,112.84,112.84,112.84,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51f0ea92-e0ae-4d47-826e-8c00107e6cef,30.0,Female,North Sarah,Low,2021-02-19 00:00:00,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
e84dc82e-6702-4702-9c98-6a60f3be6158,41.0,Male,New William,Low,2020-06-10 00:00:00,,,,,,4.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0
8a6ac6de-96f0-4383-a87c-34d12e104bb8,57.0,Male,New Patty,High,2020-09-09 00:00:00,2.0,911.93,455.965,656.14,255.79,,,,,,,,,
e7a00dc5-c308-4ca4-a537-cb54129ff036,39.0,Male,West Eric,Medium,2024-06-24 00:00:00,,,,,,,,,,,,,,
e470607b-d83b-4042-956a-559e5126c4db,66.0,Male,Pettybury,Low,2023-01-23 00:00:00,1.0,451.24,451.24,451.24,451.24,,,,,,,,,
98ff8454-f7df-4193-a23a-34b23769aed2,41.0,Male,South Jacob,Low,2021-11-23 00:00:00,1.0,103.14,103.14,103.14,103.14,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6e62c234-7b0c-4891-b2f0-4f6ea06c1679,39.0,Male,Welchville,High,2020-11-25 00:00:00,1.0,683.57,683.57,683.57,683.57,,,,,,,,,
cb968037-1e4a-42c7-8d2f-3eb0b27b5295,42.0,Male,Stevenshire,Medium,2023-12-26 00:00:00,1.0,618.22,618.22,618.22,618.22,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
b8cd9295-8ae2-4226-98dd-4a78846e467e,45.0,Male,Kyleview,High,2021-11-27 00:00:00,,,,,,,,,,,,,,
34f4dcf4-f192-40d4-860d-0e05bd840b61,20.0,Male,Jenkinsburgh,Low,2023-01-04 00:00:00,,,,,,,,,,,,,,
976d7247-d957-4c1e-8778-3f0867938022,33.0,Female,South Jennifer,Medium,2021-01-31 00:00:00,,,,,,,,,,,,,,
db18bd1b-8476-4835-81ac-5328b72d473f,63.0,Female,South David,Medium,2020-02-24 00:00:00,1.0,867.86,867.86,867.86,867.86,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
82184ef4-a46e-4d6b-b18e-c7fdd84cb269,30.0,Female,East Melissa,Medium,2020-04-12 00:00:00,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1bdeb580-975a-42df-8248-fbb7d027d23e,57.0,Female,Kimberg,High,2023-02-14 00:00:00,1.0,797.61,797.61,797.61,797.61,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
eca27290-1c40-48c6-b0a5-8afedd9be099,38.0,Female,Garychester,High,2021-04-01 00:00:00,1.0,232.87,232.87,232.87,232.87,,,,,,,,,
6c78ab25-9895-4054-968d-0a5264ffa064,43.0,Female,West Evelynburgh,Low,2020-08-15 00:00:00,1.0,829.73,829.73,829.73,829.73,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ba2410a1-82b2-4163-bc99-515b9b653dce,22.0,Male,South Jenniferport,High,2021-06-02 00:00:00,,,,,,,,,,,,,,
ac0248f2-5af3-46f9-9cec-2fb5a478f47a,64.0,Male,East Brookeburgh,High,2021-03-07 00:00:00,1.0,981.24,981.24,981.24,981.24,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3120d699-c28f-4de7-afba-adceae29c1c5,37.0,Male,West Catherineshire,High,2024-02-25 00:00:00,1.0,561.55,561.55,561.55,561.55,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0d54f63b-61af-4e17-97ef-56576f6e4e92,34.0,Female,North Donald,Medium,2021-01-02 00:00:00,,,,,,,,,,,,,,
e8d6099f-0a22-4eb8-af2d-e1b9db315936,66.0,Male,Mackenzieburgh,High,2024-04-24 00:00:00,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
cba82d56-67c3-493a-b2a2-3234db3d1a6d,32.0,Male,West Jasonstad,High,2019-09-18 00:00:00,,,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
bfe55c3b-668e-485d-9476-670acd50b12b,36.0,Male,New Kaylahaven,Low,2023-01-03 00:00:00,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ee462937-e0c4-42bd-a4ef-7df8946ba9f7,27.0,Male,Sampsonburgh,High,2020-03-23 00:00:00,2.0,786.84,393.42,763.59,23.25,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
b91999f9-b7ed-4da4-a285-1dafae98e21d,52.0,Female,North Danielmouth,Medium,2019-09-11 00:00:00,,,,,,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
262a3360-ed1c-4145-a745-3d5ecad9794f,36.0,Male,Lake Lance,Low,2023-02-08 00:00:00,,,,,,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
8de0429b-700b-4253-b914-e61d580aeb08,67.0,Female,Woodsmouth,Medium,2019-12-16 00:00:00,1.0,110.06,110.06,110.06,110.06,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8954b525-76f8-445d-b4e7-01f99f307ec9,61.0,Male,Schmidtview,Low,2019-08-15 00:00:00,1.0,98.64,98.64,98.64,98.64,,,,,,,,,
ea4f48c7-7862-4f92-9a6f-1c2778adfe56,49.0,Male,East Edward,Medium,2022-08-24 00:00:00,1.0,215.35,215.35,215.35,215.35,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ceb88469-d152-4ece-8e3e-ee3000dd8a50,65.0,Male,North Danielle,Medium,2022-03-15 00:00:00,,,,,,,,,,,,,,
b997c175-798f-4376-b922-812f74e38986,50.0,Female,West Kevin,High,2024-02-12 00:00:00,,,,,,4.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0
d8a93878-8a64-48b1-9099-65b5695c42c2,45.0,Male,Emilyside,Low,2021-02-13 00:00:00,3.0,2112.56,704.1866666666666,821.67,558.2,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
e7ee4a4a-1be7-4b2d-a019-0372f123f611,53.0,Female,Matthewville,Medium,2020-01-05 00:00:00,,,,,,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
240b78f9-8532-4b9b-800a-14a47b658404,61.0,Female,Stephentown,Low,2020-09-01 00:00:00,,,,,,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
5a6f7a19-b881-4e41-ad91-480ecbb1022f,31.0,Female,West Alexandermouth,Medium,2021-07-25 00:00:00,3.0,1676.77,558.9233333333333,634.12,506.91,,,,,,,,,
aac57e67-f138-426a-8f26-c4620e29f4e6,47.0,Male,East Corymouth,Medium,2023-09-10 00:00:00,1.0,955.98,955.98,955.98,955.98,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1fac8ad1-9a12-4370-bb35-5e1aa8b3419e,33.0,Female,New Crystal,Medium,2020-08-20 00:00:00,1.0,457.83,457.83,457.83,457.83,,,,,,,,,
